Time (s),TC1 (C),TC2 (C),TC3 (C),TC4 (C),TC5 (C)
380.0,81.027,75.953,57.854,36.921,29.818
381.0,80.884,75.779,57.741,36.94,29.852
382.0,80.819,75.661,57.679,37.021,29.891
383.0,80.694,75.445,57.659,36.969,29.839
384.0,80.655,75.348,57.576,37.077,29.985
385.0,80.488,75.145,57.469,37.089,29.969
386.0,80.396,74.964,57.396,37.102,29.969
387.0,80.307,74.789,57.315,37.102,29.989
388.0,80.191,74.553,57.248,37.164,30.047
389.0,80.096,74.433,57.256,37.249,30.1
390.0,80.002,74.295,57.177,37.256,30.114
391.0,79.872,74.051,56.997,37.25,30.103
392.0,79.815,74.032,57.032,37.391,30.219
393.0,79.654,73.755,56.907,37.307,30.187
394.0,79.588,73.605,56.819,37.347,30.186
395.0,79.743,83.715,58.718,37.461,30.318
396.0,79.907,80.357,68.069,37.952,30.306
397.0,80.238,86.132,79.435,38.4,30.405
398.0,80.219,92.561,91.194,38.765,30.49
399.0,80.34,100.282,102.969,39.427,30.586
400.0,80.358,107.823,114.128,39.921,30.577
401.0,80.423,115.467,124.844,40.557,30.765
402.0,80.923,121.923,134.924,41.087,30.885
403.0,81.067,128.336,144.304,41.661,30.882
404.0,81.05,134.983,153.246,42.228,31.02
405.0,81.182,139.877,161.475,42.683,31.068
406.0,81.298,145.593,169.445,43.318,31.128
407.0,81.541,151.244,177.335,43.874,31.222
408.0,81.308,155.79,184.943,44.243,31.205
409.0,81.68,160.009,192.201,44.718,31.345
410.0,81.441,162.769,199.027,45.32,31.424
411.0,81.571,166.977,205.597,45.704,31.553
412.0,81.463,172.725,211.927,46.317,31.683
413.0,81.927,177.731,217.962,46.723,31.673
414.0,81.825,181.683,223.617,47.187,31.773
415.0,82.065,183.447,228.946,47.612,31.866
416.0,82.06,188.314,234.169,48.187,31.999
417.0,82.493,192.398,238.985,48.56,32.042
418.0,82.63,193.625,243.668,49.001,32.09
419.0,82.454,197.477,248.154,49.577,32.252
420.0,82.922,202.302,252.477,50.007,32.37
421.0,82.879,203.045,256.571,50.403,32.408
422.0,83.175,206.351,260.481,50.903,32.492
423.0,83.253,210.788,264.261,51.409,32.66
424.0,83.37,213.25,267.76,51.875,32.762
425.0,83.598,218.534,278.283,52.387,32.821
426.0,83.932,243.215,296.586,52.851,32.96
427.0,83.936,246.257,298.895,53.286,33.067
428.0,84.226,247.488,300.611,53.703,33.132
429.0,84.348,249.753,302.851,54.107,33.18
430.0,84.605,250.293,308.534,54.562,33.305
431.0,84.951,254.219,310.937,55.019,33.369
432.0,85.077,257.876,312.974,55.451,33.461
433.0,85.212,258.323,314.979,55.847,33.601
434.0,85.561,260.838,317.89,56.392,33.707
435.0,85.817,261.93,321.915,56.879,33.717
436.0,86.195,266.001,321.671,57.43,33.848
437.0,86.458,262.709,324.854,57.858,33.989
438.0,86.712,262.949,327.403,58.207,34.004
439.0,87.007,265.344,328.566,58.748,34.149
440.0,87.436,264.217,329.685,59.179,34.251
441.0,87.628,269.383,330.477,59.814,34.414
442.0,88.087,272.377,333.155,60.234,34.416
443.0,88.438,269.059,337.746,60.612,34.51
444.0,88.638,274.091,333.56,61.146,34.701
445.0,89.108,278.18,339.589,61.697,34.803
446.0,89.175,275.335,342.64,62.079,34.831
447.0,89.83,275.839,340.896,62.554,34.955
448.0,90.1,279.693,345.202,63.053,35.056
449.0,90.313,285.086,345.49,63.548,35.2
450.0,90.963,283.95,351.844,63.915,35.291
451.0,91.336,284.426,351.514,64.417,35.387
452.0,91.836,283.356,354.484,64.988,35.535
453.0,92.179,284.406,355.017,65.481,35.699
454.0,92.425,284.471,358.978,65.822,35.6
455.0,93.099,286.779,359.088,66.495,35.922
456.0,93.409,288.998,359.242,66.904,36.044
457.0,93.792,290.447,359.695,67.429,36.068
458.0,94.191,294.951,360.859,67.875,36.205
459.0,94.671,298.456,360.353,68.416,36.371
460.0,94.896,299.484,364.645,68.909,36.457
461.0,95.667,300.157,370.316,69.452,36.664
462.0,96.142,299.362,371.23,69.974,36.727
463.0,96.73,298.294,372.546,70.469,36.916
464.0,97.027,295.768,369.311,71.051,37.017
465.0,97.414,299.967,372.335,71.568,37.148
466.0,98.144,298.402,371.408,72.077,37.231
467.0,98.544,303.028,371.734,72.671,37.433
468.0,99.248,305.771,374.028,73.104,37.457
469.0,99.825,307.525,377.302,73.756,37.743
470.0,99.932,309.717,376.37,74.207,37.796
471.0,100.561,311.477,378.655,74.778,37.948
472.0,101.312,312.226,379.362,75.34,38.123
473.0,101.679,312.429,383.468,75.826,38.196
474.0,102.157,311.621,383.449,76.403,38.347
475.0,102.858,312.454,382.976,76.88,38.471
476.0,103.277,296.51,365.727,77.413,38.766
477.0,103.325,284.376,351.878,77.532,38.69
478.0,103.657,281.421,347.519,77.645,38.79
479.0,103.95,278.207,342.929,77.705,38.889
480.0,104.287,274.811,338.091,77.659,38.91
481.0,104.67,271.43,333.385,77.725,39.077
482.0,105.054,268.026,328.502,77.771,39.185
483.0,105.415,264.661,323.676,77.835,39.295
484.0,105.765,261.351,318.894,77.769,39.352
485.0,106.14,258.087,314.154,77.837,39.4
486.0,106.52,254.953,309.465,77.879,39.505
487.0,106.881,251.832,304.838,77.88,39.604
488.0,107.268,248.911,300.471,77.931,39.732
489.0,107.629,245.931,296.094,77.977,39.868
490.0,108.018,243.196,291.924,77.982,39.969
491.0,108.351,240.412,287.742,78.045,39.992
492.0,108.774,237.865,283.862,78.106,40.155
493.0,109.109,235.266,280.008,78.177,40.254
494.0,109.532,232.794,276.365,78.218,40.357
495.0,109.762,230.314,272.593,78.132,40.449
496.0,110.14,228.065,269.108,78.253,40.584
497.0,110.497,225.809,265.718,78.251,40.666
498.0,110.85,223.631,262.368,78.278,40.758
499.0,111.163,221.492,259.11,78.313,40.843
500.0,111.477,219.456,256.008,78.331,40.93
501.0,111.791,217.439,252.99,78.392,41.063
502.0,112.096,215.558,250.032,78.437,41.197
503.0,112.456,213.657,247.203,78.421,41.243
504.0,112.769,211.875,244.433,78.511,41.405
505.0,113.068,210.129,241.795,78.559,41.502
506.0,113.346,208.415,239.133,78.602,41.625
507.0,113.712,206.79,236.632,78.596,41.713
