Time (s)	TC1 (C)	TC2 (C)	TC3 (C)	TC4 (C)	TC5 (C)
2470.633	81.424	93.037	95.669	2295.219	2295.219
2471.634	81.190	92.750	95.577	2295.310	2295.310
2472.634	80.872	92.406	95.356	2295.261	2295.261
2473.633	80.556	92.135	95.181	2295.257	2295.257
2474.634	80.278	91.896	94.966	2295.228	2295.228
2475.634	80.002	91.612	94.878	2295.257	2295.257
2476.633	79.690	91.299	94.649	2295.204	2295.204
2477.633	79.458	91.040	94.515	2295.247	2295.247
2478.633	79.157	90.703	94.303	2295.166	2295.166
2479.633	78.889	90.476	94.195	2295.259	2295.259
2480.633	78.623	90.243	94.010	2295.216	2295.216
2481.634	78.365	89.980	93.907	2295.265	2295.265
2482.633	78.087	89.692	93.721	2295.225	2295.225
2483.634	77.806	89.463	93.601	2295.219	2295.219
2484.633	77.558	89.206	93.403	2295.227	2295.227
2485.635	77.308	88.966	93.303	2295.255	2295.255
2486.633	77.048	88.715	93.102	2295.221	2295.221
2487.634	76.852	88.521	93.078	2295.310	2295.310
2488.633	76.562	88.262	92.831	2295.310	2295.310
2489.633	76.301	88.035	92.692	2295.293	2295.293
2490.634	76.082	87.830	92.579	2295.324	2295.324
2491.633	75.783	87.470	92.371	2295.201	2295.201
2492.634	75.539	87.241	92.226	2295.202	2295.202
2493.633	75.314	87.021	92.042	2295.222	2295.222
2494.633	75.074	86.802	91.903	2295.176	2295.176
2495.634	74.837	86.554	91.815	2295.214	2295.214
2496.633	74.630	86.299	91.642	2295.184	2295.184
2497.633	74.323	86.072	91.479	2295.151	2295.151
2498.634	74.205	85.915	91.376	2295.273	2295.273
2499.634	73.948	85.591	91.180	2295.183	2295.183
2500.634	73.749	85.464	91.095	2295.302	2295.302
2501.634	73.462	85.216	90.898	2295.261	2295.261
2502.633	73.283	84.983	90.814	2295.285	2295.285
2503.633	73.010	84.632	90.604	2295.147	2295.147
2504.633	72.834	84.502	90.483	2295.267	2295.267
2505.633	72.585	84.255	90.346	2295.217	2295.217
2506.635	72.363	84.082	90.198	2295.210	2295.210
